,timestamp,temperature,humidity,wind_speed,precipitation,vegetation_index,human_activity_index,latitude,longitude,fire_risk
28548,2023-04-04 12:00:00,34.5,44,6,3.1,61,61,44.2779,-72.5591,0
28549,2023-04-04 13:00:00,35.9,50,14,3.4,78,21,45.409,-72.059,0
28550,2023-04-04 14:00:00,36.7,43,4,0.2,62,20,45.2943,-72.8747,0
28551,2023-04-04 15:00:00,31.1,19,36,1.8,46,25,45.276,-73.788,0
28552,2023-04-04 16:00:00,22.9,88,27,1.3,48,34,44.6171,-73.7582,0
28553,2023-04-04 17:00:00,35.2,79,7,4.0,51,34,44.6233,-73.0456,0
28554,2023-04-04 18:00:00,22.6,53,2,3.6,56,49,44.705,-73.6744,0
28555,2023-04-04 19:00:00,28.4,80,38,2.9,48,88,44.4517,-72.2804,0
28556,2023-04-04 20:00:00,35.6,11,24,0.7,34,20,44.9206,-73.6896,0
28557,2023-04-04 21:00:00,24.8,34,17,3.4,66,60,45.1291,-73.982,0
28558,2023-04-04 22:00:00,29.0,20,0,2.3,52,16,44.4879,-73.6048,0
28559,2023-04-04 23:00:00,36.8,84,22,3.0,31,67,44.8407,-72.4656,0
28560,2023-04-05 00:00:00,31.7,28,32,2.0,43,47,44.1632,-73.7659,0
28561,2023-04-05 01:00:00,31.1,47,4,0.3,56,85,45.5675,-73.4817,0
28562,2023-04-05 02:00:00,38.0,12,32,4.6,61,60,45.9168,-73.9158,0
28563,2023-04-05 03:00:00,25.9,47,5,3.8,79,88,45.8037,-73.4236,0
28564,2023-04-05 04:00:00,19.4,12,15,4.3,46,67,44.9762,-73.0826,0
28565,2023-04-05 05:00:00,19.0,70,8,0.1,72,89,45.4208,-73.482,0
28566,2023-04-05 06:00:00,18.3,76,27,0.7,44,79,44.6005,-72.9523,0
28567,2023-04-05 07:00:00,18.5,56,20,3.6,71,100,44.9363,-73.1896,0
28568,2023-04-05 08:00:00,28.4,19,35,0.7,74,25,44.4157,-72.2639,0
28569,2023-04-05 09:00:00,27.2,73,2,2.7,54,62,45.5496,-72.6296,0
28570,2023-04-05 10:00:00,27.3,16,20,3.1,60,0,45.6759,-73.4626,0
28571,2023-04-05 11:00:00,17.1,78,1,2.6,72,18,45.0958,-73.1704,0
28572,2023-04-05 12:00:00,30.2,77,1,3.3,79,33,44.239,-73.527,0
28573,2023-04-05 13:00:00,37.7,72,18,3.0,60,36,44.0373,-72.7405,0
28574,2023-04-05 14:00:00,37.0,58,36,2.0,60,96,45.76,-72.8181,0
28575,2023-04-05 15:00:00,38.3,50,6,4.9,36,74,44.5524,-72.1755,0
28576,2023-04-05 16:00:00,36.6,25,11,0.3,59,19,44.9467,-73.6527,0
28577,2023-04-05 17:00:00,31.2,56,7,1.4,65,84,44.4845,-72.4347,0
28578,2023-04-05 18:00:00,27.4,74,39,4.8,78,100,44.1813,-72.6585,0
28579,2023-04-05 19:00:00,20.1,58,7,3.4,37,51,44.9125,-72.7143,0
28580,2023-04-05 20:00:00,35.9,14,38,0.5,36,85,45.7001,-73.0488,0
28581,2023-04-05 21:00:00,38.4,66,24,4.7,62,4,45.1388,-73.3356,0
28582,2023-04-05 22:00:00,33.8,36,32,1.8,41,41,44.761,-72.4617,0
28583,2023-04-05 23:00:00,17.9,60,32,2.8,56,9,44.4434,-72.7084,0
28584,2023-04-06 00:00:00,33.1,59,38,3.2,48,29,45.3401,-73.9133,0
28585,2023-04-06 01:00:00,39.2,22,35,0.1,65,17,45.8538,-73.5933,0
28586,2023-04-06 02:00:00,36.4,90,9,1.7,73,36,45.229,-72.7599,0
28587,2023-04-06 03:00:00,19.3,79,29,3.4,79,51,44.4604,-73.8113,0
28588,2023-04-06 04:00:00,39.8,85,0,3.6,51,1,44.7319,-72.7418,0
28589,2023-04-06 05:00:00,33.0,39,15,2.5,76,62,45.7914,-72.7785,0
28590,2023-04-06 06:00:00,24.6,55,26,3.0,72,31,45.6848,-73.5274,0
28591,2023-04-06 07:00:00,30.9,35,4,0.5,38,19,45.0001,-72.3282,0
28592,2023-04-06 08:00:00,37.3,70,30,0.6,36,46,44.9112,-72.9245,0
28593,2023-04-06 09:00:00,17.5,53,16,2.9,45,8,45.1039,-72.8139,0
28594,2023-04-06 10:00:00,37.8,80,8,3.6,74,86,45.5744,-73.3121,0
28595,2023-04-06 11:00:00,20.4,29,13,0.4,60,73,44.4755,-73.0182,0
28596,2023-04-06 12:00:00,38.6,19,12,1.6,73,100,44.3706,-73.1468,0
28597,2023-04-06 13:00:00,22.4,11,2,4.8,39,77,45.7571,-73.7708,0
28598,2023-04-06 14:00:00,24.0,26,25,0.8,33,6,45.5346,-73.1786,0
28599,2023-04-06 15:00:00,24.6,41,33,0.3,60,80,45.5369,-73.2468,0
28600,2023-04-06 16:00:00,33.1,25,31,2.6,56,24,44.2173,-72.1551,0
28601,2023-04-06 17:00:00,30.0,17,6,1.5,39,82,45.9447,-72.9789,0
28602,2023-04-06 18:00:00,27.1,15,13,3.4,60,15,45.3452,-73.2346,0
28603,2023-04-06 19:00:00,21.8,54,26,4.2,51,45,45.0934,-72.8225,0
28604,2023-04-06 20:00:00,30.7,35,16,3.1,74,76,44.2795,-73.194,0
28605,2023-04-06 21:00:00,20.1,20,30,3.3,31,51,44.2118,-73.2186,0
28606,2023-04-06 22:00:00,35.1,63,25,1.9,48,68,44.9997,-72.6453,0
28607,2023-04-06 23:00:00,31.1,70,15,1.4,57,3,45.7007,-73.3394,0
28608,2023-04-07 00:00:00,27.0,45,37,2.3,52,1,44.7198,-72.7604,0
28609,2023-04-07 01:00:00,16.0,81,9,0.4,54,17,45.7262,-72.4725,0
28610,2023-04-07 02:00:00,20.6,20,20,3.6,59,69,45.2666,-72.8214,0
28611,2023-04-07 03:00:00,22.6,83,20,5.0,32,28,44.0619,-72.2977,0
28612,2023-04-07 04:00:00,16.7,55,7,1.0,68,35,45.1861,-72.7099,0
28613,2023-04-07 05:00:00,24.7,72,16,1.6,33,18,45.4571,-73.9764,0
28614,2023-04-07 06:00:00,39.2,51,17,4.8,79,86,44.3527,-72.8897,0
28615,2023-04-07 07:00:00,17.7,49,4,0.9,47,33,44.2435,-72.4352,0
28616,2023-04-07 08:00:00,27.6,48,27,0.1,30,77,44.3329,-72.5647,0
28617,2023-04-07 09:00:00,30.2,37,23,0.2,47,86,44.9645,-72.6825,0
28618,2023-04-07 10:00:00,26.5,67,39,4.1,75,33,45.632,-73.3554,0
28619,2023-04-07 11:00:00,18.9,55,3,4.3,60,56,45.1341,-73.6296,0
28620,2023-04-07 12:00:00,25.2,15,18,2.3,61,7,45.871,-72.7527,0
28621,2023-04-07 13:00:00,30.8,89,23,2.4,74,66,44.8768,-72.807,0
28622,2023-04-07 14:00:00,23.0,65,17,4.1,49,12,44.6218,-72.1784,0
28623,2023-04-07 15:00:00,33.7,52,39,0.4,69,0,44.1377,-72.6782,0
28624,2023-04-07 16:00:00,23.5,43,27,3.6,62,16,45.4869,-73.335,0
28625,2023-04-07 17:00:00,19.6,53,3,0.1,48,45,44.6132,-72.4561,0
28626,2023-04-07 18:00:00,38.3,45,40,4.7,70,32,44.7949,-72.1015,0
28627,2023-04-07 19:00:00,21.0,10,22,4.6,73,74,44.9459,-72.3072,0
28628,2023-04-07 20:00:00,15.9,77,9,0.6,42,79,45.1979,-73.9965,0
28629,2023-04-07 21:00:00,34.3,14,30,1.3,35,38,44.1599,-73.5426,0
28630,2023-04-07 22:00:00,26.9,37,12,3.0,39,58,44.8395,-73.3921,0
28631,2023-04-07 23:00:00,26.4,24,16,3.5,40,36,44.3764,-73.3158,0
28632,2023-04-08 00:00:00,35.5,80,9,0.7,57,28,45.3571,-72.2286,0
28633,2023-04-08 01:00:00,27.1,15,10,3.0,30,13,45.7001,-72.4276,0
28634,2023-04-08 02:00:00,22.5,22,21,0.0,54,10,45.9849,-72.3084,0
28635,2023-04-08 03:00:00,15.1,15,28,0.4,51,100,45.8204,-72.0899,0
28636,2023-04-08 04:00:00,26.4,10,28,4.9,46,71,45.4314,-72.2666,0
28637,2023-04-08 05:00:00,18.0,50,34,0.9,49,98,44.8503,-72.2552,0
28638,2023-04-08 06:00:00,36.0,29,27,0.6,41,4,44.0522,-73.6794,0
28639,2023-04-08 07:00:00,36.5,35,16,0.2,61,88,44.9917,-72.4862,0
28640,2023-04-08 08:00:00,31.0,17,39,1.6,72,13,45.2172,-73.5326,0
28641,2023-04-08 09:00:00,26.2,71,32,0.4,79,71,44.6643,-72.7881,0
28642,2023-04-08 10:00:00,32.2,57,8,1.6,36,37,44.0439,-73.6275,0
28643,2023-04-08 11:00:00,22.9,15,30,1.5,69,87,44.916,-72.7852,0
28644,2023-04-08 12:00:00,18.1,51,9,4.3,51,31,44.6097,-72.1116,0
28645,2023-04-08 13:00:00,37.9,41,3,1.7,64,53,45.0823,-72.3612,0
28646,2023-04-08 14:00:00,36.3,22,15,4.2,78,93,44.0037,-72.7438,0
28647,2023-04-08 15:00:00,20.8,60,24,1.7,46,53,44.0782,-73.1992,0
28648,2023-04-08 16:00:00,32.7,28,4,2.8,48,52,45.984,-73.8025,0
28649,2023-04-08 17:00:00,17.7,10,19,0.5,38,21,45.6121,-73.2737,0
28650,2023-04-08 18:00:00,19.2,84,25,0.9,38,51,45.1662,-73.9312,0
28651,2023-04-08 19:00:00,22.9,77,3,4.4,59,62,45.8087,-73.9938,0
28652,2023-04-08 20:00:00,17.1,69,16,4.2,80,96,44.3572,-72.7836,0
28653,2023-04-08 21:00:00,35.5,49,34,2.0,76,55,45.6385,-72.8693,0
28654,2023-04-08 22:00:00,26.8,59,11,0.1,34,97,45.0873,-72.3203,0
28655,2023-04-08 23:00:00,16.4,15,24,3.5,41,77,44.6329,-73.5822,0
28656,2023-04-09 00:00:00,16.1,13,27,4.4,68,11,44.4189,-73.0819,0
28657,2023-04-09 01:00:00,26.4,46,8,1.6,42,59,44.4583,-72.0732,0
28658,2023-04-09 02:00:00,30.8,15,18,4.6,75,92,44.1863,-73.2969,0
28659,2023-04-09 03:00:00,31.0,84,7,2.5,44,38,45.0026,-73.6242,0
28660,2023-04-09 04:00:00,34.6,69,0,2.4,56,13,44.6307,-73.964,0
28661,2023-04-09 05:00:00,31.9,11,2,4.5,36,81,45.2039,-73.2087,0
28662,2023-04-09 06:00:00,26.5,35,25,4.0,41,36,44.1475,-72.1353,0
28663,2023-04-09 07:00:00,39.5,35,18,3.7,68,75,44.4206,-73.7223,0
28664,2023-04-09 08:00:00,19.5,69,38,0.8,55,44,45.949,-73.6881,0
28665,2023-04-09 09:00:00,20.1,39,32,3.3,50,30,45.1384,-73.9201,0
28666,2023-04-09 10:00:00,31.0,83,2,3.8,57,30,45.0174,-73.2336,0
28667,2023-04-09 11:00:00,27.9,67,5,4.1,61,39,44.932,-72.5691,0
28668,2023-04-09 12:00:00,27.9,88,32,3.1,49,48,45.6969,-72.9909,0
28669,2023-04-09 13:00:00,23.4,37,39,2.9,53,79,44.2525,-73.164,0
28670,2023-04-09 14:00:00,16.5,22,6,4.3,42,32,45.7682,-73.785,0
28671,2023-04-09 15:00:00,32.6,64,16,0.2,68,19,44.8704,-73.4501,0
28672,2023-04-09 16:00:00,24.2,46,26,2.3,45,57,44.0324,-73.1157,0
28673,2023-04-09 17:00:00,30.4,48,0,3.4,44,25,44.5539,-73.1491,0
28674,2023-04-09 18:00:00,38.4,54,18,3.9,43,12,45.581,-72.0759,0
28675,2023-04-09 19:00:00,30.6,17,13,4.0,32,10,44.5776,-73.6344,0
28676,2023-04-09 20:00:00,32.1,22,23,1.1,46,53,44.6044,-72.3408,0
28677,2023-04-09 21:00:00,23.6,53,28,0.7,55,84,45.8188,-72.066,0
28678,2023-04-09 22:00:00,15.9,17,1,1.6,64,0,44.7304,-72.803,0
28679,2023-04-09 23:00:00,29.0,43,6,1.3,61,66,44.4331,-73.9729,0
28680,2023-04-10 00:00:00,26.8,15,33,1.4,43,19,45.2617,-72.2747,0
28681,2023-04-10 01:00:00,27.4,69,22,2.2,54,31,44.7287,-72.2241,0
28682,2023-04-10 02:00:00,39.3,77,20,3.6,45,69,44.8855,-72.9397,0
28683,2023-04-10 03:00:00,36.0,27,30,0.4,37,23,45.5967,-72.2832,0
28684,2023-04-10 04:00:00,25.9,77,9,2.1,64,4,45.6084,-73.9913,0
28685,2023-04-10 05:00:00,25.1,34,36,0.1,36,31,45.1844,-73.0367,0
28686,2023-04-10 06:00:00,27.0,48,5,0.4,74,36,45.4261,-73.8962,0
28687,2023-04-10 07:00:00,36.6,28,17,2.3,49,41,44.1367,-73.9529,0
28688,2023-04-10 08:00:00,25.8,66,34,4.6,45,39,45.3446,-72.7866,0
28689,2023-04-10 09:00:00,26.7,85,23,1.5,66,28,44.7252,-72.1148,0
28690,2023-04-10 10:00:00,32.5,82,11,0.4,67,2,44.9239,-72.4326,0
28691,2023-04-10 11:00:00,37.6,44,3,2.8,67,60,45.6094,-73.6325,0
28692,2023-04-10 12:00:00,15.4,39,30,1.8,77,93,44.2458,-73.921,0
28693,2023-04-10 13:00:00,23.3,17,8,0.3,78,89,44.6646,-72.5092,0
28694,2023-04-10 14:00:00,32.7,41,6,2.4,80,88,44.77,-72.395,0
28695,2023-04-10 15:00:00,19.0,62,34,2.7,40,35,44.4079,-72.2597,0
28696,2023-04-10 16:00:00,17.8,61,33,3.7,45,53,45.8038,-73.5757,0
28697,2023-04-10 17:00:00,36.6,23,20,3.4,37,76,45.3579,-72.2451,0
28698,2023-04-10 18:00:00,33.7,48,7,4.1,68,55,45.62,-73.3123,0
28699,2023-04-10 19:00:00,33.0,35,25,3.8,49,69,45.5529,-72.7627,0
28700,2023-04-10 20:00:00,22.4,54,29,1.3,66,90,44.7671,-72.2133,0
28701,2023-04-10 21:00:00,20.8,55,28,4.4,76,6,44.8101,-72.0681,0
28702,2023-04-10 22:00:00,34.9,31,10,0.4,38,50,45.7027,-73.9742,0
28703,2023-04-10 23:00:00,20.7,47,0,1.3,62,16,44.5623,-73.2352,0
28704,2023-04-11 00:00:00,24.0,43,9,3.5,65,80,45.296,-73.7092,0
28705,2023-04-11 01:00:00,16.3,87,36,4.1,34,16,44.7945,-72.8017,0
28706,2023-04-11 02:00:00,15.6,54,30,4.0,33,57,44.8388,-72.3093,0
28707,2023-04-11 03:00:00,32.2,67,4,1.9,56,74,44.3882,-73.3404,0
28708,2023-04-11 04:00:00,20.6,14,22,4.7,66,22,44.3526,-72.3402,0
28709,2023-04-11 05:00:00,30.9,77,27,1.6,58,61,44.1065,-72.1746,0
28710,2023-04-11 06:00:00,26.3,32,40,4.0,57,21,44.402,-72.2483,0
28711,2023-04-11 07:00:00,26.3,87,9,3.5,74,23,45.7872,-72.262,0
28712,2023-04-11 08:00:00,32.8,65,2,3.2,44,16,45.2521,-72.5456,0
28713,2023-04-11 09:00:00,33.7,44,22,3.0,39,59,44.7958,-72.9693,0
28714,2023-04-11 10:00:00,18.1,64,1,0.3,57,56,44.1321,-73.9125,0
28715,2023-04-11 11:00:00,18.0,30,26,3.2,58,59,44.7367,-72.4365,0
28716,2023-04-11 12:00:00,24.9,80,37,1.0,36,73,44.3259,-72.0223,0
28717,2023-04-11 13:00:00,29.7,22,9,0.3,35,17,45.8679,-73.3695,0
28718,2023-04-11 14:00:00,35.3,22,35,1.4,45,50,45.5756,-72.4232,0
28719,2023-04-11 15:00:00,17.5,14,27,3.7,52,8,44.816,-73.2945,0
28720,2023-04-11 16:00:00,34.8,45,21,3.2,80,54,44.0807,-72.6154,0
28721,2023-04-11 17:00:00,34.3,65,13,3.3,61,7,45.3534,-72.3723,0
28722,2023-04-11 18:00:00,28.9,32,35,0.6,43,59,44.3179,-73.2162,0
28723,2023-04-11 19:00:00,27.4,57,18,2.7,46,59,44.6777,-72.6336,0
28724,2023-04-11 20:00:00,39.4,77,17,3.8,41,79,45.3994,-73.2273,0
28725,2023-04-11 21:00:00,36.2,82,27,3.2,71,40,45.2522,-72.5388,0
28726,2023-04-11 22:00:00,20.9,16,20,4.4,49,43,44.7212,-72.7656,0
28727,2023-04-11 23:00:00,22.9,27,13,1.1,40,71,45.2853,-73.7146,0
28728,2023-04-12 00:00:00,31.8,86,6,4.2,30,44,44.4068,-73.3525,0
28729,2023-04-12 01:00:00,17.8,13,24,4.4,65,79,44.2743,-72.2226,0
28730,2023-04-12 02:00:00,22.0,28,39,1.2,49,62,45.2653,-73.0309,0
28731,2023-04-12 03:00:00,17.8,55,17,3.9,56,47,45.3019,-72.6718,0
28732,2023-04-12 04:00:00,27.6,17,4,3.2,66,69,45.1833,-73.5994,0
28733,2023-04-12 05:00:00,20.4,87,37,0.8,57,3,45.0231,-72.6158,0
28734,2023-04-12 06:00:00,23.3,85,25,4.9,74,31,45.7619,-72.1415,0
28735,2023-04-12 07:00:00,29.3,26,26,4.9,30,30,45.6857,-72.9385,0
28736,2023-04-12 08:00:00,31.9,80,0,1.8,56,57,45.0622,-73.6256,0
28737,2023-04-12 09:00:00,20.8,70,30,4.5,41,2,44.7173,-73.5082,0
28738,2023-04-12 10:00:00,25.2,58,35,0.8,55,45,45.8179,-72.6771,0
28739,2023-04-12 11:00:00,26.2,14,19,4.5,72,86,45.0415,-72.3886,0
28740,2023-04-12 12:00:00,34.3,43,38,0.9,35,46,45.6875,-72.7087,0
28741,2023-04-12 13:00:00,19.2,87,21,1.5,62,12,45.8289,-73.6218,0
28742,2023-04-12 14:00:00,29.3,43,36,3.6,37,77,45.9099,-73.9643,0
28743,2023-04-12 15:00:00,24.3,45,9,1.0,37,40,44.0631,-73.2482,0
28744,2023-04-12 16:00:00,23.4,36,1,1.1,44,46,44.7194,-72.6187,0
28745,2023-04-12 17:00:00,37.6,21,16,1.1,43,83,45.1686,-72.8413,0
28746,2023-04-12 18:00:00,27.7,26,17,4.8,50,86,45.4197,-73.4431,0
28747,2023-04-12 19:00:00,21.4,77,0,4.3,74,84,45.8782,-72.25,0
28748,2023-04-12 20:00:00,28.2,83,3,4.0,43,100,44.2166,-73.592,0
28749,2023-04-12 21:00:00,39.5,29,11,4.7,74,60,44.5467,-73.8624,0
28750,2023-04-12 22:00:00,15.7,60,25,1.5,58,2,44.3774,-72.6425,0
28751,2023-04-12 23:00:00,28.1,31,29,1.0,55,28,45.7305,-72.0486,0
28752,2023-04-13 00:00:00,35.3,89,31,2.0,35,83,45.9673,-72.6773,0
28753,2023-04-13 01:00:00,28.7,20,16,1.6,77,49,44.4449,-72.4982,0
28754,2023-04-13 02:00:00,23.9,16,11,0.0,40,17,45.748,-73.7236,0
28755,2023-04-13 03:00:00,28.1,43,30,0.9,53,4,45.9029,-72.9837,0
28756,2023-04-13 04:00:00,16.9,27,8,0.9,73,37,45.1872,-72.4658,0
28757,2023-04-13 05:00:00,36.9,75,31,3.5,48,79,45.2418,-73.063,0
28758,2023-04-13 06:00:00,34.8,55,36,2.8,41,39,44.9375,-73.6031,0
28759,2023-04-13 07:00:00,23.2,61,23,4.1,59,4,44.066,-73.5989,0
28760,2023-04-13 08:00:00,19.6,61,0,3.9,41,94,45.4484,-72.6212,0
28761,2023-04-13 09:00:00,33.6,21,0,2.9,59,91,44.9045,-73.7326,0
28762,2023-04-13 10:00:00,21.6,34,32,3.7,50,100,45.5204,-72.6517,0
28763,2023-04-13 11:00:00,21.9,68,37,5.0,56,14,44.8895,-73.1722,0
28764,2023-04-13 12:00:00,39.4,87,15,2.2,58,29,44.5219,-72.1781,0
28765,2023-04-13 13:00:00,15.9,57,1,3.6,34,87,44.4525,-73.7794,0
28766,2023-04-13 14:00:00,20.1,25,13,3.8,73,79,44.3921,-72.8628,0
28767,2023-04-13 15:00:00,20.2,24,32,1.5,78,49,45.9419,-73.0925,0
28768,2023-04-13 16:00:00,33.7,88,18,2.8,59,74,45.033,-73.4273,0
28769,2023-04-13 17:00:00,38.9,81,34,3.9,73,60,44.0136,-72.5143,0
28770,2023-04-13 18:00:00,39.0,53,14,2.8,54,92,44.1194,-72.1747,0
28771,2023-04-13 19:00:00,29.2,71,12,4.3,33,68,45.5641,-73.286,0
28772,2023-04-13 20:00:00,21.0,41,21,1.6,63,55,45.9741,-73.3455,0
28773,2023-04-13 21:00:00,20.0,45,10,4.0,52,20,44.894,-72.5671,0
28774,2023-04-13 22:00:00,20.1,60,6,4.3,48,18,45.8029,-73.6162,0
28775,2023-04-13 23:00:00,15.9,46,6,3.6,36,7,45.3384,-73.6779,0
28776,2023-04-14 00:00:00,29.4,33,21,3.1,69,16,45.3321,-72.0399,0
28777,2023-04-14 01:00:00,38.2,53,37,1.5,59,73,44.4038,-73.7861,0
28778,2023-04-14 02:00:00,38.9,75,5,2.4,67,17,44.5837,-73.2046,0
28779,2023-04-14 03:00:00,39.5,57,16,1.5,73,18,45.2006,-73.3421,0
28780,2023-04-14 04:00:00,25.2,63,14,4.5,72,4,44.8222,-72.0701,0
28781,2023-04-14 05:00:00,17.0,27,31,1.5,31,81,45.6819,-72.6111,0
28782,2023-04-14 06:00:00,38.9,79,18,2.1,79,0,44.9838,-72.2765,0
28783,2023-04-14 07:00:00,18.1,79,16,1.8,42,68,45.5922,-73.1571,0
28784,2023-04-14 08:00:00,29.8,68,21,1.7,52,44,45.2584,-73.3671,0
28785,2023-04-14 09:00:00,38.5,28,10,1.9,61,65,45.4015,-72.1671,0
28786,2023-04-14 10:00:00,27.7,39,16,2.7,37,68,45.4816,-73.2807,0
28787,2023-04-14 11:00:00,19.9,18,14,2.7,30,69,45.0229,-73.9064,0
28788,2023-04-14 12:00:00,21.4,20,11,1.7,66,24,45.9182,-72.6845,0
28789,2023-04-14 13:00:00,30.5,61,36,4.9,59,79,44.1967,-73.3835,0
28790,2023-04-14 14:00:00,31.6,10,12,2.6,51,56,45.5924,-73.8299,0
28791,2023-04-14 15:00:00,21.9,49,6,3.0,75,18,45.4899,-72.4746,0
28792,2023-04-14 16:00:00,26.0,52,23,1.8,30,26,44.3981,-73.2927,0
28793,2023-04-14 17:00:00,37.8,57,18,2.8,40,95,44.298,-72.9254,0
28794,2023-04-14 18:00:00,31.8,19,0,3.9,75,82,45.4548,-73.2762,0
28795,2023-04-14 19:00:00,29.2,90,18,2.1,65,96,45.1194,-73.8126,0
28796,2023-04-14 20:00:00,38.3,21,29,0.0,68,3,45.2178,-73.3823,0
28797,2023-04-14 21:00:00,35.1,64,17,3.2,48,11,45.8981,-73.9215,0
28798,2023-04-14 22:00:00,32.9,78,32,3.4,51,14,45.6998,-72.7795,0
28799,2023-04-14 23:00:00,25.8,70,18,5.0,52,23,44.3894,-73.6902,0
28800,2023-04-15 00:00:00,32.9,39,17,0.9,75,80,44.4406,-72.2627,0
28801,2023-04-15 01:00:00,28.2,17,34,4.7,72,9,45.046,-73.6039,0
28802,2023-04-15 02:00:00,35.3,61,23,1.3,46,15,45.6929,-72.4711,0
28803,2023-04-15 03:00:00,21.6,59,9,2.7,32,84,44.3397,-72.7223,0
28804,2023-04-15 04:00:00,37.6,19,34,1.8,41,33,44.8945,-73.2027,0
28805,2023-04-15 05:00:00,32.3,27,24,3.0,72,15,44.2663,-72.7976,0
28806,2023-04-15 06:00:00,35.9,23,12,3.3,43,72,44.2559,-73.6083,0
28807,2023-04-15 07:00:00,24.2,90,12,0.3,50,34,45.9589,-73.4432,0
28808,2023-04-15 08:00:00,39.4,31,31,2.5,57,99,44.526,-73.9851,0
28809,2023-04-15 09:00:00,34.2,21,36,1.2,59,74,45.4515,-73.8283,0
28810,2023-04-15 10:00:00,31.6,12,5,1.5,50,18,44.5925,-72.0525,0
28811,2023-04-15 11:00:00,30.9,30,18,4.9,62,71,44.0148,-73.2866,0
28812,2023-04-15 12:00:00,28.0,84,3,2.4,48,94,44.7258,-72.8796,0
28813,2023-04-15 13:00:00,30.4,59,37,1.1,76,88,44.0406,-72.9082,0
28814,2023-04-15 14:00:00,23.5,58,29,0.4,51,79,45.7845,-72.4218,0
28815,2023-04-15 15:00:00,27.4,11,4,1.8,36,86,44.4164,-72.8645,0
28816,2023-04-15 16:00:00,30.5,11,35,3.5,50,26,44.0223,-72.3631,0
28817,2023-04-15 17:00:00,20.3,49,13,1.4,41,54,44.6733,-73.2499,0
28818,2023-04-15 18:00:00,21.7,89,30,4.3,50,76,44.0645,-73.3089,0
28819,2023-04-15 19:00:00,19.4,57,16,3.8,46,5,45.4666,-72.7683,0
28820,2023-04-15 20:00:00,31.3,46,15,2.5,53,94,45.1295,-73.9881,0
28821,2023-04-15 21:00:00,18.9,58,1,0.5,40,27,45.3641,-72.4436,0
28822,2023-04-15 22:00:00,22.6,86,30,2.7,49,7,44.7439,-73.2213,0
28823,2023-04-15 23:00:00,27.3,55,22,1.3,38,68,44.1611,-73.4538,0
28824,2023-04-16 00:00:00,28.4,66,27,4.4,75,71,45.6723,-72.8352,0
28825,2023-04-16 01:00:00,25.0,88,17,2.0,59,55,45.4351,-72.9694,0
28826,2023-04-16 02:00:00,30.7,69,9,2.2,66,52,44.9489,-72.167,0
28827,2023-04-16 03:00:00,34.8,87,22,4.1,64,12,45.9764,-73.1443,0
28828,2023-04-16 04:00:00,34.0,87,9,4.0,59,6,45.1469,-73.8592,0
28829,2023-04-16 05:00:00,35.8,75,8,0.3,47,25,45.4564,-73.6104,0
28830,2023-04-16 06:00:00,39.8,46,33,5.0,43,97,44.9612,-73.0055,0
28831,2023-04-16 07:00:00,20.8,33,33,1.6,47,54,45.7021,-73.4193,0
28832,2023-04-16 08:00:00,21.1,80,12,4.9,58,3,45.2729,-73.787,0
28833,2023-04-16 09:00:00,34.3,12,14,2.8,59,87,45.6616,-73.6073,0
28834,2023-04-16 10:00:00,26.7,16,7,4.1,78,55,45.7055,-73.8351,0
28835,2023-04-16 11:00:00,25.0,35,22,2.4,58,55,45.6888,-73.0491,0
28836,2023-04-16 12:00:00,30.2,55,26,5.0,53,60,45.8783,-73.1338,0
28837,2023-04-16 13:00:00,38.5,39,29,4.3,68,6,44.6542,-72.1849,0
28838,2023-04-16 14:00:00,36.8,90,2,0.1,52,13,45.6183,-72.5354,0
28839,2023-04-16 15:00:00,20.5,47,37,3.2,41,59,45.2961,-73.2273,0
28840,2023-04-16 16:00:00,15.1,37,8,1.8,33,78,44.9571,-72.0516,0
28841,2023-04-16 17:00:00,28.3,54,12,0.1,54,51,44.7221,-72.7693,0
28842,2023-04-16 18:00:00,20.9,62,2,4.4,79,58,45.2048,-73.6782,0
28843,2023-04-16 19:00:00,19.9,45,8,0.1,58,22,44.4478,-72.6554,0
28844,2023-04-16 20:00:00,28.5,45,20,4.3,63,81,45.9301,-73.7088,0
28845,2023-04-16 21:00:00,29.6,68,17,2.0,64,98,44.1345,-72.1747,0
28846,2023-04-16 22:00:00,30.1,87,30,0.3,55,34,44.8577,-73.3024,0
28847,2023-04-16 23:00:00,29.0,25,20,3.6,52,20,45.5558,-72.3387,0
28848,2023-04-17 00:00:00,23.1,24,15,1.9,75,95,44.0665,-72.2954,0
28849,2023-04-17 01:00:00,25.9,20,21,3.2,41,21,45.8992,-73.1232,0
28850,2023-04-17 02:00:00,20.9,35,8,3.4,51,67,44.2763,-72.1018,0
28851,2023-04-17 03:00:00,17.9,55,3,0.1,61,9,44.8896,-73.1336,0
28852,2023-04-17 04:00:00,22.2,21,22,0.3,36,10,45.5389,-73.5478,0
28853,2023-04-17 05:00:00,39.5,46,12,0.1,33,75,45.5453,-72.1558,0
28854,2023-04-17 06:00:00,33.1,26,4,0.9,73,26,44.9001,-72.2667,0
28855,2023-04-17 07:00:00,20.3,17,31,4.7,49,23,45.6382,-73.1129,0
28856,2023-04-17 08:00:00,27.4,75,21,1.0,35,18,44.9957,-72.1025,0
28857,2023-04-17 09:00:00,39.8,30,9,3.1,60,67,45.9685,-73.6135,0
28858,2023-04-17 10:00:00,23.3,89,5,1.1,54,41,44.4436,-73.8255,0
